"institution_id","institution_name","country","country_code","latitude","longitude","type","qs_ranking_2024","region","research_output_score"
"I4210152383","Forum Réfugiés - Cosi","France","FR","45.7641830444336","4.871735095977783","nonprofit","100.0","Europe","100.0"
"I4210089756","Bioscience (China)","China","CN","39.06402969360352","117.3744888305664","company","100.0","Asia","100.0"
"I129643931","Berliner Hochschule für Technik","Germany","DE","52.52436828613281","13.410530090332031","education","100.0","Europe","100.0"
"I6141010","European Institute of Oncology","Italy","IT","45.46427154541016","9.189510345458984","healthcare","100.0","Europe","100.0"
"I4210114608","Songshan Lake Materials Laboratory","China","CN","22.887680053710938","113.84430694580078","government","100.0","Asia","100.0"
"I87445476","Xi'an Jiaotong University","China","CN","34.258331298828125","108.9286117553711","education","100.0","Asia","100.0"
"I2801572250","Jacksonville College","United States","US","31.965938568115234","-95.28134155273438","education","100.0","North America","100.0"
"I1322780083","Minnesota Department of Natural Resources","United States","US","44.95627212524414","-93.08402252197266","government","100.0","North America","100.0"
"I48566637","Ulsan National Institute of Science and Technology","South Korea","KR","35.5372200012207","129.31666564941406","education","100.0","Asia","100.0"
"I4210112820","Shanghai Institute of Materia Medica","China","CN","31.23995018005371","121.50093841552734","facility","100.0","Asia","100.0"
"I4210133173","Research!America (United States)","United States","US","38.85840225219727","-77.05022430419922","company","821.0","North America","75.26"
"I13134134","Universidad de Cantabria","Spain","ES","43.4647216796875","-3.8044400215148926","education","100.0","Europe","100.0"
"I48076826","Chiang Mai University","Thailand","TH","18.790380477905277","98.98468017578124","education","100.0","Asia","100.0"
"I4210121124","Computational Diagnostics (United States)","United States","US","40.45540618896485","-79.94518280029297","company","","North America","10.3"
"I4210099530","IPAG Business School","France","FR","48.85444641113281","2.331244945526123","education","100.0","Europe","100.0"
"I44377176","European Space Research and Technology Centre","Netherlands","NL","52.23400115966797","4.444739818572998","government","100.0","Europe","100.0"
"I183533211","University of Wisconsin–Whitewater","United States","US","42.8336181640625","-88.73233032226562","education","85.0","North America","100.0"
"I1281539108","Hospital for Special Surgery","United States","US","40.71427154541016","-74.00596618652344","healthcare","100.0","North America","100.0"
"I4210098034","Key Laboratory of Guangdong Province","China","CN","23.132566452026367","113.2597198486328","facility","100.0","Asia","100.0"
"I103250015","Human Sciences Research Council","South Africa","ZA","-25.74485969543457","28.18782997131348","nonprofit","100.0","Africa","100.0"
"I2801624344","Soonchunhyang University Hospital","South Korea","KR","37.55685424804688","126.99297332763672","healthcare","100.0","Asia","100.0"
"I47818738","Sultan Qaboos University","Oman","OM","23.584129333496094","58.40777969360352","education","100.0","Asia","100.0"
"I4210111906","Palmetto Hematology Oncology","United States","US","34.96723937988281","-81.93616485595703","healthcare","100.0","North America","100.0"
"I4210124990","Faculdades Guarulhos","Brazil","BR","-23.47216415405273","-46.52848815917969","other","100.0","South America","100.0"
"I180242103","Stockholm School of Economics","Sweden","SE","59.32938003540039","18.06871032714844","education","100.0","Europe","100.0"
"I4210132047","Beijing Radiation Center","China","CN","39.95650100708008","116.36168670654295","facility","100.0","Asia","100.0"
"I4210094549","VA Puget Sound Health Care System","United States","US","47.56478118896485","-122.311767578125","healthcare","100.0","North America","100.0"
"I4210140163","National Research Institute for Earth Science and Disaster Resilience","Japan","JP","36.20000076293945","140.10000610351562","facility","100.0","Asia","100.0"
"I4210158151","Heilongjiang Electric Power Workers University","China","CN","45.733924865722656","126.69606018066406","education","","Asia","26.57"
"I4387930215","SINTEF Digital","Norway","NO","63.43048858642578","10.395059585571287","facility","100.0","Europe","100.0"
"I159219196","Rajasthan Technical University","India","IN","25.14139175415039","75.8034896850586","education","100.0","Asia","100.0"
"I180291457","Mehran University of Engineering and Technology","Pakistan","PK","25.40806198120117","68.26020050048828","education","100.0","Asia","100.0"
"I189109744","Indian Institute of Technology Dhanbad","India","IN","23.797590255737305","86.42991638183594","education","100.0","Asia","100.0"
"I16231767","Turku University of Applied Sciences","Finland","FI","60.44916534423828","22.295833587646484","education","100.0","Europe","100.0"
"I2801240201","Rayat Bahra University","India","IN","30.679950714111328","76.72210693359375","education","933.0","Asia","71.86"
"I4210095612","Jessa Hospital","Belgium","BE","50.92593765258789","5.342061996459961","healthcare","100.0","Europe","100.0"
"I132286405","Kadir Has University","Turkey","TR","41.01383972167969","28.94965934753418","education","100.0","Asia","100.0"
"I2800124591","Texas Oncology","United States","US","35.47002029418945","-97.53417205810548","facility","100.0","North America","100.0"
"I4210111818","Institute for Global Environmental Strategies","Japan","JP","35.27650833129883","139.57733154296875","nonprofit","100.0","Asia","100.0"
"I145846420","University of Jammu","India","IN","32.71860122680664","74.86920166015625","education","100.0","Asia","100.0"
"I4210106931","Jiaxing Vocational Technical College","China","CN","30.747100830078125","120.7156219482422","education","","Asia","60.06"
"I4210165410","Azienda Ospedaliera Universitaria Pisana","Italy","IT","43.70853042602539","10.403599739074709","healthcare","100.0","Europe","100.0"
"I2800570007","Renji Hospital","China","CN","31.23357963562012","121.48446655273438","healthcare","100.0","Asia","100.0"
"I1334329717","World Bank","United States","US","38.895111083984375","-77.03636932373047","other","100.0","North America","100.0"
"I879563668","Universidade Estadual Paulista (Unesp)","Brazil","BR","-23.54750061035156","-46.6361083984375","education","100.0","South America","100.0"
"I102149020","University of North Carolina at Charlotte","United States","US","35.227088928222656","-80.84313201904297","education","100.0","North America","100.0"
"I104588304","University of Szczecin","Poland","PL","53.42893981933594","14.553019523620604","education","100.0","Europe","100.0"
"I4210149422","Pervasive Artificial Intelligence Research Labs","Taiwan","TW","24.79341125488281","120.91293334960938","facility","","Asia","7.85"
"I298625061","Swedish University of Agricultural Sciences","Sweden","SE","59.85882186889648","17.63888931274414","education","100.0","Europe","100.0"
"I2799486974","China Geological Survey","China","CN","39.92372512817383","116.33644104003906","other","100.0","Asia","100.0"
"I1327095140","Office for National Statistics","United Kingdom","GB","51.58774185180664","-2.998349905014038","government","100.0","Europe","100.0"
"I4210126638","Horological Research Institute of Light Industry","China","CN","34.212100982666016","108.93852996826172","facility","100.0","Asia","100.0"
"I4210155236","National Research Council","Italy","IT","41.89192962646485","12.511329650878906","other","100.0","Europe","100.0"
"I4210094759","Fujitsu (United States)","United States","US","37.37980270385742","-121.99176788330078","company","100.0","North America","100.0"
"I2800355730","Ethics and Public Policy Center","United States","US","38.90538024902344","-77.04011535644531","other","192.0","North America","95.36"
"I134687103","Nanjing Tech University","China","CN","32.061668395996094","118.77777862548828","education","100.0","Asia","100.0"
"I4210130112","China Academy of Information and Communications Technology","China","CN","39.97563934326172","116.3373031616211","facility","100.0","Asia","100.0"
"I66958751","Woods Hole Oceanographic Institution","United States","US","41.55149841308594","-70.61475372314453","other","100.0","North America","100.0"
"I33876163","Finnish Geospatial Research Institute","Finland","FI","60.2052001953125","24.65220069885254","facility","100.0","Europe","100.0"
"I2802384920","Stennis Space Center","United States","US","30.308809280395508","-89.33004760742188","facility","100.0","North America","100.0"
"I1293612202","Toyota Motor Corporation (Switzerland)","Switzerland","CH","47.323001861572266","7.981740951538086","company","100.0","Europe","100.0"
"I4210106716","Center of Biotechnogy of Borj Cédria","Tunisia","TN","36.728660583496094","10.341629981994627","facility","100.0","Africa","100.0"
"I95457486","University of California, Berkeley","United States","US","37.87158966064453","-122.2727508544922","education","10.0","North America","100.0"
"I107640659","South Ural State University","Russia","RU","55.15401840209961","61.42914962768555","education","100.0","Europe","100.0"
"I4210107170","Eutema Technology Management","Austria","AT","48.19979095458984","16.349824905395508","company","","Europe","1.85"
"I1323276237","Florida A&M University - Florida State University College of Engineering","United States","US","30.42036437988281","-84.31790924072266","education","100.0","North America","100.0"
"I354108","Minjiang University","China","CN","26.061389923095703","119.3061065673828","education","100.0","Asia","100.0"
"I4210163633","Institut de Physique Théorique","France","FR","48.707313537597656","2.1461899280548096","government","100.0","Europe","100.0"
"I4387154232","AIR Institute","","","41.655181884765625","-4.723720073699951","nonprofit","","","7.2"
"I161929037","Université de Bretagne Occidentale","France","FR","48.39028930664063","-4.4862799644470215","education","100.0","Europe","100.0"
"I4210131853","Ministry of Forests","Canada","CA","48.4359016418457","-123.35154724121094","government","","North America","66.26"
"I4210126525","Southwest Florida Research","United States","US","26.1544132232666","-81.79693603515625","facility","100.0","North America","100.0"
"I4210156936","IBM Research - Austin","United States","US","30.402559280395508","-97.71546936035156","facility","100.0","North America","100.0"
"I4210127938","Mayo Clinic Hospital","United States","US","33.44837951660156","-112.07404327392578","healthcare","100.0","North America","100.0"
